tweet_id,tweet_ts,tweet_text,location,rt_count,fav_count,tweet_retweet,hashtags
1357368463493275648,2021-02-04 16:40:35,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368461056376833,2021-02-04 16:40:34,Current situation of cricketer and actors( Dogs of ambani )  ,India,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368456862048257,2021-02-04 16:40:33,Good Morning! 🇮🇳 ,,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368452344815617,2021-02-04 16:40:32,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Hyderabad, India",571,0,RT,"#FarmersProstest, #To…"
1357368451342295040,2021-02-04 16:40:32,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357368450960617472,2021-02-04 16:40:32,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368448590909441,2021-02-04 16:40:31,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368444820156417,2021-02-04 16:40:30,Its a violation of human rights 😑 ,ਪੰਜਾਬ,28,0,RT,"#IndianFarmersHumanRights, #TooMuchDemocracy"
1357368420723875841,2021-02-04 16:40:24,"Whaat? We haven't disabled Rihanna's twitter handle, yet?",Mangalore,914,0,RT,#TooMuchDemocracy
1357368420363235330,2021-02-04 16:40:24,Mia Khalifa Murdabad 🤡Are they really out of mind?   ,ਪੰਜਾਬ,16,0,RT,"#TooMuchDemocracy, #WorldSupportsIndianFarmers"
1357368419264253959,2021-02-04 16:40:24,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,Bihar,571,0,RT,"#FarmersProstest, #To…"
1357368401748914182,2021-02-04 16:40:20, is a undercover BJP ICell 😆             ,India,0,2,TWEET,"#GretaThunberg, #ConspiracyAgainstIndia, #FarmersProstest, #ToolKitExposed, #TooMuchDemocracy, #BoycottBollywood, #IndiaRejectsPropaganda, #IndiaAgainstPropaganda, #GretaGoToSchool, #shameonbollywood, #GretaExposed, #TheGretaPuppetShow, #ModiGlobalDisaster"
1357368393301544968,2021-02-04 16:40:18,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368376880844803,2021-02-04 16:40:14,Muder of 👇 ,,172,0,RT,#TooMuchDemocracy
1357368375169609728,2021-02-04 16:40:13,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368373181440005,2021-02-04 16:40:13, Will vote Midi more,,1,0,RT,#TooMuchDemocracy
1357368353824804865,2021-02-04 16:40:08,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368348623839232,2021-02-04 16:40:07,AAP Govt's water tankers not allowed to enter protest site at Singhu Border. AAP MP's not allowed to enter Parliament.…,,314,0,RT,
1357368345809481729,2021-02-04 16:40:06,Good Morning! 🇮🇳 ,,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368339249565696,2021-02-04 16:40:05,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Sirsa, Haryana",571,0,RT,"#FarmersProstest, #To…"
1357368331422978048,2021-02-04 16:40:03,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368326968795136,2021-02-04 16:40:02,"Democracy is where people understand responsibilities also than just rights &amp; also processes that even opposition lawmakers are paid so can be approached to take up any issues with ruling party,alliance than undemocratic blocking railways,highways.",,0,1,TWEET,#TooMuchDemocracy
1357368316780703746,2021-02-04 16:40:00,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368311714099201,2021-02-04 16:39:58,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ","Gilgit Baltistan , India",173,0,RT,#TooMuchDemocracy
1357368290801119232,2021-02-04 16:39:53,The Hindu has propoganda to stop selling in India for stating facts and not stories. The quality of citizens is determined by their volume of sharing Republic TV screenshots vs Real news with spine.  ,"Mumbai, India",0,0,TWEET,#TooMuchDemocracy
1357368290784382977,2021-02-04 16:39:53,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368280210542595,2021-02-04 16:39:51,Good Morning! 🇮🇳 ,ਪੰਜਾਬ,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368271691894784,2021-02-04 16:39:49,Current situation of cricketer and actors( Dogs of ambani )  ,"Gulbarga, India",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368270458789893,2021-02-04 16:39:49,Star War breaks out in India.All thanks to superstar PM ,"Punjab, India",48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357368263303442446,2021-02-04 16:39:47,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368248786841601,2021-02-04 16:39:43,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,ਪੰਜਾਬ,86,0,RT,
1357368241769873412,2021-02-04 16:39:42,"Everyone were excited for Mia's expose, Greta came out of syllabus!! ",जम्बूद्वीपे - अखंड भारतवर्ष ,4,0,RT,"#ConspiracyAgainstIndia, #GretaGoToSchool, #TooMuchDemocr…"
1357368241564254208,2021-02-04 16:39:42," is always a curse for system bcoz where there is good ,there is bad also. To control that bad we should use whatever we can. Either by hook or crook we must destroy them.",,1,0,TWEET,"#ConspiracyAgainstIndia, #TooMuchDemocracy"
1357368235654606850,2021-02-04 16:39:40,There are many reasons to betray but today lack of fear of being punished is the leading reason.,,38,0,RT,#TooMuchDemocracy
1357368229052571651,2021-02-04 16:39:39,India falls to 53rd position in EIU’s Democracy Index..,Stone age under PM feku,56,0,RT,#TooMuchDemocracy
1357368223126016000,2021-02-04 16:39:37,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,Delhi,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368210014695426,2021-02-04 16:39:34,Current situation of cricketer and actors( Dogs of ambani )  ,"New Delhi, India",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368199109611521,2021-02-04 16:39:32, but It's Modi Government have the responsibility to clear the misunderstanding if he is right. ,,46,0,RT,"#IndiaRejectsPropaganda, #Wor…"
1357368193581420546,2021-02-04 16:39:30,Muder of 👇 ,ਪੰਜਾਬ,172,0,RT,#TooMuchDemocracy
1357368192591671297,2021-02-04 16:39:30,Star War breaks out in India.All thanks to superstar PM ,"Jammu, Jammu And Kashmir",48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357368176045154305,2021-02-04 16:39:26,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368168331702272,2021-02-04 16:39:24,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368166872018946,2021-02-04 16:39:24,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368155744522242,2021-02-04 16:39:21,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357368151449681923,2021-02-04 16:39:20,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368148563922944,2021-02-04 16:39:19,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368135683166209,2021-02-04 16:39:16,This is what is expected from BJP &amp; Godi media ,,42,0,RT,#TooMuchDemocracy
1357368114023854080,2021-02-04 16:39:11,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,"Baja California, México",222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357368093119455232,2021-02-04 16:39:06,Muder of 👇 ,"Chandigarh, India",172,0,RT,#TooMuchDemocracy
1357368092188286976,2021-02-04 16:39:06,Muder of 👇 ,"Pune, Maharashtra",172,0,RT,#TooMuchDemocracy
1357368085175365633,2021-02-04 16:39:04,Good Morning! 🇮🇳 ,,111,0,RT,"#TooMuchDemocracy, #IndianFarmersHumanRights"
1357368065114005507,2021-02-04 16:39:00,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",ਪੰਜਾਬ,173,0,RT,#TooMuchDemocracy
1357368062136078346,2021-02-04 16:38:59,Star War breaks out in India.All thanks to superstar PM ,"Varanasi, India",48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357368060835987461,2021-02-04 16:38:59,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357368045526650880,2021-02-04 16:38:55,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368042284408833,2021-02-04 16:38:54,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368033174384642,2021-02-04 16:38:52,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357368027822579716,2021-02-04 16:38:51,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357368020033654785,2021-02-04 16:38:49, International embarrassment ... What a fall...😔 Sorry ,ਪੰਜਾਬ,241,0,RT,#TooMuchDemocracy
1357368018532196352,2021-02-04 16:38:48,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368016791457792,2021-02-04 16:38:48,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,Mangalore,571,0,RT,"#FarmersProstest, #To…"
1357368014421843969,2021-02-04 16:38:47,Current situation of cricketer and actors( Dogs of ambani )  ,"Gilgit Baltistan , India",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357368011686957056,2021-02-04 16:38:47,India falls to 53rd position in EIU’s Democracy Index..,"नई दिल्ली, भारत",56,0,RT,#TooMuchDemocracy
1357368002195333120,2021-02-04 16:38:45,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",siwan,173,0,RT,#TooMuchDemocracy
1357367999632601090,2021-02-04 16:38:44,Current situation of cricketer and actors( Dogs of ambani )  ,"Sirsa, Haryana",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367986865070080,2021-02-04 16:38:41,The World watching Hindu Right Wingers are actually showing their reality to the entire World. All Thanks to ,,9,0,RT,
1357367976043843585,2021-02-04 16:38:38,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367974353539072,2021-02-04 16:38:38,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…","Punjab, India",132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357367970264014850,2021-02-04 16:38:37,Delhi Police is the answer to those who think how an organisation can't have more than one core competence.They excel at be…,,86,0,RT,
1357367969571983360,2021-02-04 16:38:37,Star War breaks out in India.All thanks to superstar PM ,"नालन्दा ,बिहार शरीफ़",48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357367961359589376,2021-02-04 16:38:35,Its only a matter of time when news channels likeandand their shameless anchors start running bikni pics of Rihaana while conducting moronic debates.   ,Lucknow,0,0,TWEET,"#FarmBills2020, #Rihaana, #GretaThunberg, #TooMuchDemocracy"
1357367949913296899,2021-02-04 16:38:32,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357367943777161223,2021-02-04 16:38:31,If theis telling that the Issue of Farmers is not a issue than why whole world is standing with  of India?  ,independent kashmir (iok),0,1,TWEET,"#Farmers, #FarmersProstest, #WorldSupportsIndianFarmers, #ModiGlobalDisaster, #TooMuchDemocracy"
1357367942590042114,2021-02-04 16:38:30, International embarrassment ... What a fall...😔 Sorry ,Amritsar,241,0,RT,#TooMuchDemocracy
1357367910235205634,2021-02-04 16:38:23,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Lucknow, India",571,0,RT,"#FarmersProstest, #To…"
1357367907945119746,2021-02-04 16:38:22,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367904920981504,2021-02-04 16:38:21,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,"New Delhi , India",222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357367900118478848,2021-02-04 16:38:20,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367891260149761,2021-02-04 16:38:18, International embarrassment ... What a fall...😔 Sorry ,India,241,0,RT,#TooMuchDemocracy
1357367840764874753,2021-02-04 16:38:06,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367839632494592,2021-02-04 16:38:06,Mia Khalifa Murdabad 🤡Are they really out of mind?   ,पुणे,16,0,RT,"#TooMuchDemocracy, #WorldSupportsIndianFarmers"
1357367822536613888,2021-02-04 16:38:02,Star War breaks out in India.All thanks to superstar PM ,🇮🇳,48,0,RT,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357367818614755329,2021-02-04 16:38:01,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367812155559936,2021-02-04 16:37:59,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Punjab, India",571,0,RT,"#FarmersProstest, #To…"
1357367806191407104,2021-02-04 16:37:58,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367790093615104,2021-02-04 16:37:54,Current situation of cricketer and actors( Dogs of ambani )  ,"London, UK",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367758908981249,2021-02-04 16:37:47,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357367756979511299,2021-02-04 16:37:46,"Who Will 𝗪𝗶𝗻 This 𝗕𝗮𝘁𝘁𝗹𝗲❓  ""Farmers"" 𝗢𝗿 ""M…",new delhi( india),132,0,RT,"#IStandWithFarmers, #IStandWithFarmers, #TooMuchDemocracy, #TooMuchDemocracy"
1357367744761532417,2021-02-04 16:37:43,Finally too much democracy exploded    ,,7,0,RT,"#podcast, #TooMuchDemocracy, #simplifyingLivesWithInderjitKaur, #Podc…"
1357367725023055876,2021-02-04 16:37:38,Current situation of cricketer and actors( Dogs of ambani )  ,"Punjab, India",338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367712918298624,2021-02-04 16:37:36,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,"Pune, Maharashtra",571,0,RT,"#FarmersProstest, #To…"
1357367695528718338,2021-02-04 16:37:31,India falls to 53rd position in EIU’s Democracy Index ,,0,1,TWEET,#TooMuchDemocracy
1357367693968433154,2021-02-04 16:37:31,Current situation of cricketer and actors( Dogs of ambani )  ,,338,0,RT,"#TooMuchDemocracy, #SpinelessCelebs"
1357367693611999232,2021-02-04 16:37:31,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
1357367691380621313,2021-02-04 16:37:30,Mia Khalifa Murdabad 🤡Are they really out of mind?   ,India,16,0,RT,"#TooMuchDemocracy, #WorldSupportsIndianFarmers"
1357367680978755586,2021-02-04 16:37:28,Picture says it all!! ,पुणे,4,0,RT,"#FarmersProtest, #IndianFarmersHumanRights, #WorldSupportsIndianFarmers, #TooMuchDemocracy, #GretaThu…"
1357367653384376322,2021-02-04 16:37:21,Star War breaks out in India.All thanks to superstar PM ,India,48,78,TWEET,"#ModiGlobalDisaster, #TooMuchDemocracy"
1357367627060895746,2021-02-04 16:37:15,RJD MP Prof Manoj Jha lambasted Modi in the running session!Sacked modi governmentWatch and listen,,571,0,RT,"#FarmersProstest, #To…"
1357367615690207232,2021-02-04 16:37:12,"Don't these goons have better things to do. I guess all unemployed ,useless#TooMuchDemocracy ",,173,0,RT,#TooMuchDemocracy
1357367613446213635,2021-02-04 16:37:12,Fake Farmer’s Toolkit versus Real Farmer’s Toolkit    ,,222,0,RT,"#TooMuchDemocracy, #ToolKitExposed, #FarmersProtest"
